"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
129,"1","2025-10-26T15:01:54.114938Z",129,"/data/upload/1/1327102e-IMG_0232.jpg","[{""x"":26.011017063012225,""y"":17.89600967351874,""width"":51.37713287652821,""height"":26.60217654171697,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":5.159209995969347,""y"":57.657496724588405,""width"":44.49818621523566,""height"":24.083736649051012,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":15.128469211205553,""y"":39.564051710461534,""width"":43.69192227415311,""height"":17.08303356358594,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":63.33635244392683,""y"":42.23129115161577,""width"":31.950423781874736,""height"":21.083892725318147,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",206.969,"2025-11-02T11:14:12.559876Z"
130,"1","2025-10-26T15:03:46.657541Z",130,"/data/upload/1/ec216164-IMG_0233.jpg","[{""x"":33.79600724718582,""y"":72.45692855894504,""width"":35.87160879434745,""height"":19.689885981753523,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":32.49157924564131,""y"":38.91778150839009,""width"":43.85269739539607,""height"":10.424504296991275,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":32.45566084538154,""y"":53.049497956749356,""width"":35.996965841933786,""height"":13.857664326850871,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":30.310358726320025,""y"":17.53325272067714,""width"":48.797527878543576,""height"":20.79806529625149,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",158.66500000000002,"2025-11-02T11:15:09.577076Z"
131,"1","2025-10-26T15:06:59.374240Z",131,"/data/upload/1/1a614207-IMG_0234.jpg","[{""x"":32.67499664113932,""y"":40.0241837968561,""width"":53.741770791347555,""height"":22.61185006045949,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":41.123435843985646,""y"":17.79654619258361,""width"":39.37133769896442,""height"":21.623042682869855,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":5.935885508722367,""y"":38.46732054285316,""width"":21.146592124823425,""height"":26.920168264166676,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":50.578691105571835,""y"":64.13538795752373,""width"":28.0717918849995,""height"":21.842203707876862,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",272.274,"2025-11-02T11:16:31.843938Z"
132,"1","2025-10-26T15:09:30.578036Z",132,"/data/upload/1/09774e7b-IMG_0235.jpg","[{""x"":10.07742689458871,""y"":40.01578912586466,""width"":35.495912265400406,""height"":20.220950099647823,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":10.377334919468218,""y"":24.627667630305364,""width"":45.365487437401335,""height"":10.792984218090478,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":54.54890707721772,""y"":35.30197924528479,""width"":37.154485177594495,""height"":28.8834375643239,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":28.109385789790696,""y"":62.38509414299773,""width"":26.578676662623955,""height"":20.273198724010662,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",223.303,"2025-11-02T11:18:01.277275Z"
133,"1","2025-10-26T15:13:42.150884Z",133,"/data/upload/1/7b5d5c82-IMG_0237.jpg","[{""x"":15.262662904742713,""y"":4.594921402660219,""width"":73.51874244256354,""height"":31.318016928657798,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":23.001477898696763,""y"":36.033857315598524,""width"":51.16216579336288,""height"":21.523579201934698,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":27.085852478839172,""y"":59.12938331318016,""width"":53.311836625016795,""height"":31.197097944377255,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",289.572,"2025-11-02T11:18:46.060550Z"
134,"1","2025-10-26T15:15:22.819984Z",134,"/data/upload/1/e4412a31-IMG_0238.jpg","[{""x"":11.393255407765684,""y"":8.222490931076178,""width"":73.08880827623267,""height"":30.95525997581618,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":26.655918312508405,""y"":60.94316807738815,""width"":52.666935375520595,""height"":31.438935912938327,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":17.8422679027274,""y"":42.07980652962513,""width"":66.63979578127096,""height"":16.203143893591278,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",147.573,"2025-11-02T11:19:39.358381Z"
135,"1","2025-10-26T15:17:03.369578Z",135,"/data/upload/1/75e43e4e-IMG_0239.jpg","[{""x"":24.72121456401988,""y"":1.9347037484885123,""width"":53.31183662501683,""height"":39.17775090689238,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":15.477629987908104,""y"":42.926239419588875,""width"":64.27515786645174,""height"":15.35671100362756,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":21.926642482869806,""y"":63.96614268440144,""width"":48.367593712212795,""height"":22.007255139056838,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",147.641,"2025-11-02T11:20:31.510131Z"
136,"1","2025-10-26T15:18:59.572386Z",136,"/data/upload/1/da72cb37-IMG_0240.jpg","[{""x"":20.63683998387746,""y"":5.078597339782346,""width"":55.891441623001455,""height"":30.229746070132997,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":14.617761655246522,""y"":41.23337363966142,""width"":67.06972994760177,""height"":16.324062877871818,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":20.421872900712078,""y"":63.24062877871825,""width"":51.37713287652824,""height"":22.85368802902049,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",152.551,"2025-11-02T11:21:47.995419Z"
137,"1","2025-10-26T15:20:08.142691Z",137,"/data/upload/1/8cdfff78-IMG_0241.jpg","[{""x"":24.421467257508617,""y"":68.68537666174298,""width"":50.681109469883474,""height"":21.86115214180208,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":16.76743248690043,""y"":44.61910519951632,""width"":65.77992744860943,""height"":16.565900846432886,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":19.991938734381296,""y"":9.4316807738815,""width"":55.03157329033991,""height"":30.592503022974597,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",106.02799999999999,"2025-11-02T11:22:29.826558Z"
138,"1","2025-10-26T15:21:46.720701Z",138,"/data/upload/1/b413c151-IMG_0242.jpg","[{""x"":24.397017530176647,""y"":72.65980685112318,""width"":54.3587294953215,""height"":22.976214503490837,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":12.038156657261853,""y"":38.81499395405077,""width"":74.80854494155584,""height"":30.955259975816208,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":23.64637914819293,""y"":5.078597339782346,""width"":56.75130995566303,""height"":31.43893591293833,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",160.673,"2025-11-02T11:23:38.400434Z"
139,"1","2025-10-26T18:22:01.921443Z",139,"/data/upload/1/737ef4a3-IMG_0243.jpg","[{""x"":35.57385715863347,""y"":27.407096176690366,""width"":58.689943327862224,""height"":24.37051449802296,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":43.32535910759641,""y"":53.95772059785918,""width"":39.72644748843504,""height"":23.358320605133763,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":4.983108395761887,""y"":44.38080914975431,""width"":29.76023069691127,""height"":21.48965495672313,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",306.498,"2025-11-02T11:25:04.356641Z"
140,"1","2025-10-26T18:24:05.868701Z",140,"/data/upload/1/47a9e4d2-IMG_0244.jpg","[{""x"":47.39817741437289,""y"":33.96753088818378,""width"":49.937365490142795,""height"":20.94830162510228,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":50.219497498561715,""y"":55.868028041699816,""width"":35.125435048151324,""height"":20.630903115631043,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":1.9749240589322024,""y"":38.72850853025248,""width"":45.00005534281233,""height"":12.299192242010811,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":13.542336404106534,""y"":57.534370216423845,""width"":27.084672808213128,""height"":19.837406841952927,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",186.52100000000002,"2025-11-02T11:26:45.477819Z"
141,"1","2025-10-26T18:34:12.185768Z",141,"/data/upload/1/a47e59eb-IMG_0245.jpg","[{""x"":23.36876229461812,""y"":54.163108919194734,""width"":45.703944655470224,""height"":27.09497097686797,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":18.917103318554325,""y"":24.30471584038693,""width"":64.92005911594786,""height"":26.723095525997564,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",607.201,"2025-11-02T11:27:50.415671Z"
142,"1","2025-10-26T18:34:44.503189Z",142,"/data/upload/1/a5cebac1-IMG_0246.jpg","[{""x"":21.711675399704383,""y"":24.788391777509045,""width"":59.760849119978424,""height"":46.674727932285364,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",51.973,"2025-11-02T11:28:18.971257Z"
143,"1","2025-10-26T18:35:26.149678Z",143,"/data/upload/1/cd922871-IMG_0247.jpg","[{""x"":19.562004568050494,""y"":29.262394195888763,""width"":59.545882036813055,""height"":44.61910519951629,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",62.161,"2025-11-02T11:28:49.535251Z"
144,"1","2025-10-26T18:35:57.732389Z",144,"/data/upload/1/4f2c7c88-IMG_0248.jpg","[{""x"":19.908428626740974,""y"":29.4610085393451,""width"":63.86237026214591,""height"":33.49116505530658,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",38.171,"2025-11-02T11:29:18.808154Z"
145,"1","2025-10-26T18:36:12.747006Z",145,"/data/upload/1/178411c9-IMG_0249.jpg","[{""x"":14.392633646436675,""y"":32.91121831681489,""width"":67.2761237497547,""height"":37.66903205871269,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",37.466,"2025-11-02T11:29:51.594821Z"
146,"1","2025-10-26T18:36:43.895449Z",146,"/data/upload/1/83f0e832-IMG_0250.jpg","[{""x"":13.057742039897102,""y"":36.75311987054345,""width"":28.86242682198595,""height"":38.74069218527574,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":53.59284972487111,""y"":42.50007590925895,""width"":39.12813701214409,""height"":28.7101320106666,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",46.715,"2025-11-02T11:30:10.318192Z"
147,"1","2025-10-26T18:37:15.053860Z",147,"/data/upload/1/5e2a0e42-IMG_0251.jpg","[{""x"":24.01471270280421,""y"":19.68532486483687,""width"":59.850074748293814,""height"":25.55462876800162,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":14.753028977888286,""y"":52.54438905549237,""width"":77.7774404032935,""height"":18.504355405364308,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",59.539,"2025-11-02T11:30:42.681849Z"
148,"1","2025-10-26T18:37:57.630782Z",148,"/data/upload/1/29192037-IMG_0252.jpg","[{""x"":35.95126010362159,""y"":11.749503017616304,""width"":32.77819354221577,""height"":42.728875346280184,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":29.02055622732768,""y"":58.28295042321643,""width"":43.42335079940886,""height"":34.34099153567109,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",128.93099999999998,"2025-11-02T11:32:12.526203Z"
149,"1","2025-10-26T18:38:34.949935Z",149,"/data/upload/1/d3915450-IMG_0253.jpg","[{""x"":28.5906220609969,""y"":27.327690447400244,""width"":39.76891038559719,""height"":51.632406287787234,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",153.37,"2025-11-02T11:34:11.667169Z"
150,"1","2025-10-26T18:39:33.840881Z",150,"/data/upload/1/6af15321-IMG_0254.jpg","[{""x"":34.60970038962784,""y"":24.18379685610641,""width"":39.12400913610104,""height"":49.69770253929872,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",117.974,"2025-11-02T11:35:18.876339Z"
151,"1","2025-10-26T18:39:48.626271Z",151,"/data/upload/1/674a8ee1-IMG_0255.jpg","[{""x"":23.609228263805413,""y"":32.69688629150228,""width"":53.83353665107401,""height"":40.3394304840867,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",31.275999999999996,"2025-11-02T11:35:39.153986Z"
152,"1","2025-10-26T18:40:09.537710Z",152,"/data/upload/1/c50410ed-IMG_0256.jpg","[{""x"":12.412840790400928,""y"":33.61065515941835,""width"":75.15274629776155,""height"":29.972190419715673,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",37.137,"2025-11-02T11:35:57.998480Z"
173,"1","2025-10-26T19:03:00.980099Z",153,"/data/upload/1/732ef099-IMG_0257.jpg","[{""x"":0.15154970952726418,""y"":40.15038330596386,""width"":33.94713493410714,""height"":25.062533213071276,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":34.55333377221619,""y"":26.255169313682792,""width"":32.73473725788908,""height"":19.09526340043529,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":36.52347999607065,""y"":54.89806441433578,""width"":42.43391866763398,""height"":10.826332374353852,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":72.13766173497774,""y"":36.39952799516406,""width"":25.00570207199859,""height"":18.75427655399889,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",203.904,"2025-11-02T11:37:38.121580Z"
153,"1","2025-10-26T18:41:50.388573Z",154,"/data/upload/1/d2824472-IMG_0258.jpg","[{""x"":24.50624748085449,""y"":56.83192261185005,""width"":51.80706704285905,""height"":41.47521160822248,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":23.861346231358322,""y"":29.383313180169285,""width"":54.816606207174516,""height"":28.65779927448609,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":26.011017063012222,""y"":3.990326481257557,""width"":51.37713287652828,""height"":23.095525997581614,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",139.579,"2025-11-02T11:38:24.007419Z"
154,"1","2025-10-26T18:43:50.295208Z",155,"/data/upload/1/b3eb879b-IMG_0259.jpg","[{""x"":22.988776741641175,""y"":6.901848435108297,""width"":51.82802395200072,""height"":23.05658901298313,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":19.34703748488512,""y"":34.34099153567101,""width"":67.92959828026332,""height"":16.928657799274568,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":24.93618164718527,""y"":54.655380894800466,""width"":54.38667204084366,""height"":42.20072551390568,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",155.594,"2025-11-02T11:39:05.138101Z"
155,"1","2025-10-26T18:45:19.200769Z",156,"/data/upload/1/9a691f10-IMG_0260.jpg","[{""x"":21.711675399704415,""y"":59.12938331318017,""width"":65.34999328227865,""height"":28.2950423216445,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":25.366115813516043,""y"":16.565900846432886,""width"":60.40575036947463,""height"":15.477629987908099,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":29.23552331049308,""y"":39.05683192261185,""width"":46.2179228805589,""height"":19.226118500604592,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",135.554,"2025-11-02T11:40:09.930346Z"
156,"1","2025-10-26T18:47:26.756262Z",157,"/data/upload/1/cba2719d-IMG_0261.jpg","[{""x"":8.49834418587666,""y"":34.77858608735103,""width"":39.533621451142906,""height"":22.748129506554086,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":57.484166717768915,""y"":41.560229978263166,""width"":38.698202845813384,""height"":15.818775128197293,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":16.552465403735045,""y"":21.5235792019347,""width"":51.807067042859046,""height"":12.817412333736353,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":12.898024989923416,""y"":59.85489721886334,""width"":56.106408706166846,""height"":22.974607013301096,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",214.072,"2025-11-21T10:16:42.913643Z"
157,"1","2025-10-26T18:49:24.501642Z",158,"/data/upload/1/27aa4d51-IMG_0262.jpg","[{""x"":15.047695821577319,""y"":51.874244256348234,""width"":57.18124412199382,""height"":34.7037484885127,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":1.2410393073869812e-15,""y"":35.79201934703748,""width"":49.657396211205125,""height"":28.174123337363984,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":24.506247480854494,""y"":19.467956469165657,""width"":46.217922880559044,""height"":24.66747279322854,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":54.81660620717452,""y"":39.540507859733985,""width"":41.528953379013764,""height"":23.095525997581476,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",200.664,"2025-11-02T11:42:52.107686Z"
158,"1","2025-10-26T18:50:01.524690Z",159,"/data/upload/1/0ed3c315-IMG_0263.jpg","[{""x"":23.21644498186215,""y"":24.42563482466747,""width"":55.2465403735053,""height"":23.94195888754534,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":22.571543732365978,""y"":52.1160822249093,""width"":59.33091495364771,""height"":33.49455864570738,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",81.94,"2025-11-02T11:43:40.214168Z"
159,"1","2025-10-26T18:50:38.995376Z",160,"/data/upload/1/447d584d-IMG_0264.jpg","[{""x"":17.497431488668873,""y"":19.846788323905688,""width"":62.0705545305325,""height"":25.044161327715436,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712},{""x"":17.19736665323122,""y"":50.06045949214024,""width"":65.77992744860943,""height"":35.429262394195874,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",60.868,"2025-11-02T11:44:08.367405Z"
160,"1","2025-10-26T18:51:33.564745Z",161,"/data/upload/1/e4542f0f-IMG_0265.jpg","[{""x"":18.272202069058167,""y"":14.993954050785973,""width"":61.265618702136194,""height"":47.40024183796855,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":11.608222490931077,""y"":65.65900846432892,""width"":78.03305118903663,""height"":19.709794437726696,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",126.775,"2025-11-02T11:45:22.938033Z"
161,"1","2025-10-26T18:52:28.275080Z",162,"/data/upload/1/6ffe5f54-IMG_0266.jpg","[{""x"":38.00440214165322,""y"":53.7528644582133,""width"":29.817553832564226,""height"":39.78841856901222,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":16.767432486900436,""y"":20.677146311970983,""width"":76.95821577320972,""height"":32.5272067714631,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",118.28099999999999,"2025-11-02T11:46:29.093809Z"
162,"1","2025-10-26T18:53:30.356155Z",163,"/data/upload/1/5fe4dcb4-IMG_0267.jpg","[{""x"":8.59868332661561,""y"":23.70012091898428,""width"":78.46298535536744,""height"":33.37363966142684,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":18.272202069058167,""y"":63.4824667472793,""width"":75.02351202472121,""height"":18.016928657799273,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",84.541,"2025-11-02T11:47:08.166186Z"
163,"1","2025-10-26T18:54:40.860283Z",164,"/data/upload/1/8eb46ac4-IMG_0268.jpg","[{""x"":4.729275829638586,""y"":27.569528415961305,""width"":51.592099959693684,""height"":37.72672309552596,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":60.19078328630927,""y"":29.141475211608213,""width"":26.65591831250838,""height"":33.49455864570737,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712},{""x"":32.67499664113932,""y"":66.38452237001208,""width"":46.21792288055891,""height"":19.830713422007264,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",122.697,"2025-11-02T11:48:05.920253Z"
164,"1","2025-10-26T18:56:27.661652Z",165,"/data/upload/1/99158a0f-IMG_0269.jpg","[{""x"":30.74029289265079,""y"":23.33736396614269,""width"":60.62071745264003,""height"":25.997581620314403,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712},{""x"":36.32943705495097,""y"":52.116082224909356,""width"":45.573021631062716,""height"":27.448609431680705,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712},{""x"":1.9347037484885126,""y"":35.55018137847642,""width"":25.151148730350652,""height"":31.922611850060456,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",175.886,"2025-11-02T11:49:24.059284Z"
165,"1","2025-10-26T18:56:45.507272Z",166,"/data/upload/1/6052b7ec-IMG_0270.jpg","[{""x"":19.776971651215906,""y"":28.65779927448609,""width"":70.29423619508263,""height"":37.72672309552598,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",26.929000000000002,"2025-11-02T11:49:35.985773Z"
166,"1","2025-10-26T18:57:14.313164Z",167,"/data/upload/1/acd37038-IMG_0271.jpg","[{""x"":11.393255407765684,""y"":26.360338573155985,""width"":71.79900577724035,""height"":38.9359129383313,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":3213,""original_height"":5712}]",41.048,"2025-11-02T11:49:51.119273Z"
167,"1","2025-10-26T18:57:48.031292Z",168,"/data/upload/1/b05f6b43-IMG_0272.jpg","[{""x"":16.76743248690044,""y"":22.61185006045949,""width"":70.29423619508262,""height"":53.44619105199516,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",48.089,"2025-11-02T11:50:09.771713Z"
168,"1","2025-10-26T18:58:12.230751Z",169,"/data/upload/1/a54db09e-IMG_0273.jpg","[{""x"":16.122531237404264,""y"":25.997581620314385,""width"":71.58403869407493,""height"":49.45586457073759,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":3213,""original_height"":5712}]",37.571,"2025-11-02T11:50:25.333561Z"
169,"1","2025-10-26T18:58:23.847308Z",170,"/data/upload/1/2bd549b6-IMG_0274.jpg","[{""x"":19.717911270907535,""y"":40.23083559126169,""width"":66.96335775726145,""height"":28.938217007603424,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",23.738,"2025-11-02T11:50:40.059753Z"
170,"1","2025-10-26T18:58:45.943761Z",171,"/data/upload/1/6d223f2d-IMG_0275.jpg","[{""x"":7.953782077119434,""y"":28.89963724304715,""width"":76.31331452371353,""height"":31.076178960096712,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":3213,""original_height"":5712}]",38.835,"2025-11-02T11:51:08.342008Z"
171,"1","2025-10-26T18:59:19.027713Z",172,"/data/upload/1/6bb63f75-IMG_0276.jpg","[{""x"":26.225984146177613,""y"":21.76541717049575,""width"":42.34851538358187,""height"":53.68802902055616,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",49.374,"2025-11-02T11:51:30.980233Z"
172,"1","2025-10-26T18:59:42.302331Z",173,"/data/upload/1/41e2f716-IMG_0277.jpg","[{""x"":29.791833989526694,""y"":21.001680720298452,""width"":40.39348978380446,""height"":53.377783413916205,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":3213,""original_height"":5712}]",28.310000000000002,"2025-11-02T11:51:42.402588Z"
174,"1","2025-11-16T15:38:21.486285Z",174,"/data/upload/1/dcf5c000-20251005_202456.jpg","[{""x"":14.518425810561183,""y"":63.11787072243333,""width"":33.88243234790978,""height"":21.039290240811027,""rotation"":0,""rectanglelabels"":[""maggi""],""original_width"":2252,""original_height"":4000},{""x"":46.7723139322463,""y"":20.65318646576843,""width"":36.422138020068395,""height"":22.275936830935827,""rotation"":0,""rectanglelabels"":[""Jim_jam""],""original_width"":2252,""original_height"":4000},{""x"":6.419729363249482,""y"":50.89535236207213,""width"":34.456914745604486,""height"":10.400354613118608,""rotation"":0,""rectanglelabels"":[""dairy_milk""],""original_width"":2252,""original_height"":4000},{""x"":12.446414071606151,""y"":30.979779698652578,""width"":23.844709063498083,""height"":16.301265031909928,""rotation"":0,""rectanglelabels"":[""pears_soap""],""original_width"":2252,""original_height"":4000},{""x"":44.67607577281768,""y"":49.936454419018375,""width"":52.1439242157816,""height"":28.545654150901523,""rotation"":0,""rectanglelabels"":[""plain_bhujia""],""original_width"":2252,""original_height"":4000}]",450.11,"2025-11-16T15:38:21.486313Z"
